date,kg_CO2/kWh,Outdoor Drybulb Temperature [C],Relative Humidity [%],Diffuse Solar Radiation [W/m2],Direct Solar Radiation [W/m2],Solar Generation [W/kW]
2023-03-01 18:00:00,0.127434615,13.9,72,45,47,0.0
2023-03-01 19:00:00,0.126496632,13.3,78,0,0,0.0
2023-03-01 20:00:00,0.123066342,12.8,77,0,0,0.0
2023-03-01 21:00:00,0.111892604,13.3,78,0,0,0.0
2023-03-01 22:00:00,0.099622462,13.3,78,0,0,0.0
2023-03-01 23:00:00,0.099085067,13.9,75,0,0,0.0
2023-03-02 00:00:00,0.097135887,12.8,80,0,0,0.0
2023-03-02 01:00:00,0.092826202,12.8,77,0,0,0.0
2023-03-02 02:00:00,0.093937016,12.8,77,0,0,0.0
2023-03-02 03:00:00,0.09357518,12.8,77,0,0,0.0
2023-03-02 04:00:00,0.094971019,12.2,83,0,0,0.0
2023-03-02 05:00:00,0.101563413,11.7,83,0,0,0.0
2023-03-02 06:00:00,0.122174939,12.2,80,0,0,0.0
2023-03-02 07:00:00,0.125506116,12.2,80,14,1,23.92083333
2023-03-02 08:00:00,0.130768519,12.8,72,61,13,115.075
2023-03-02 09:00:00,0.132909779,13.9,62,191,8,310.9083333
2023-03-02 10:00:00,0.134392231,15.0,58,382,87,478.2541667
2023-03-02 11:00:00,0.13370308,16.7,50,369,96,598.7458333
2023-03-02 12:00:00,0.128543305,16.7,54,644,485,667.6416667
2023-03-02 13:00:00,0.128797579,16.1,56,552,291,679.5958333
2023-03-02 14:00:00,0.131005116,17.2,50,634,548,636.1958333
2023-03-02 15:00:00,0.132317055,16.1,52,469,276,519.9
2023-03-02 16:00:00,0.133991517,16.1,54,378,525,251.8166667
2023-03-02 17:00:00,0.145128441,15.0,62,191,303,51.28333333
2023-03-02 18:00:00,0.155829837,13.9,64,38,81,0.0
2023-03-02 19:00:00,0.156329594,13.9,67,0,0,0.0
2023-03-02 20:00:00,0.147504649,13.9,67,0,0,0.0
2023-03-02 21:00:00,0.137551719,13.9,72,0,0,0.0
2023-03-02 22:00:00,0.125649635,13.3,75,0,0,0.0
2023-03-02 23:00:00,0.115303812,13.3,78,0,0,0.0
2023-03-03 00:00:00,0.104703687,14.4,84,0,0,0.0
2023-03-03 01:00:00,0.096743686,12.2,80,0,0,0.0
2023-03-03 02:00:00,0.099670357,12.2,77,0,0,0.0
2023-03-03 03:00:00,0.0984995,11.7,77,0,0,0.0
2023-03-03 04:00:00,0.103613124,11.7,74,0,0,0.0
2023-03-03 05:00:00,0.116433362,11.1,74,0,0,0.0
2023-03-03 06:00:00,0.130266935,11.1,69,0,0,0.0
2023-03-03 07:00:00,0.147623778,11.7,69,25,57,24.67916667
2023-03-03 08:00:00,0.145834936,14.4,51,151,306,118.15
2023-03-03 09:00:00,0.144013868,16.1,46,266,248,309.5666667
2023-03-03 10:00:00,0.131415464,17.8,42,215,1,465.8916667
2023-03-03 11:00:00,0.136289571,18.9,45,614,495,571.7083333
2023-03-03 12:00:00,0.134310144,20.6,42,731,752,622.475
2023-03-03 13:00:00,0.128402762,21.1,44,745,681,604.4166667
2023-03-03 14:00:00,0.127161004,23.3,40,729,883,546.8416667
2023-03-03 15:00:00,0.129914615,19.4,51,574,688,462.9208333
2023-03-03 16:00:00,0.133180456,17.8,65,359,556,329.5875
2023-03-03 17:00:00,0.144224247,17.2,70,186,294,68.52916667
2023-03-03 18:00:00,0.150296743,15.6,81,32,70,0.0
2023-03-03 19:00:00,0.152214072,15.0,84,0,0,0.0
2023-03-03 20:00:00,0.151592182,14.4,84,0,0,0.0
2023-03-03 21:00:00,0.146997971,14.4,84,0,0,0.0
2023-03-03 22:00:00,0.133085496,14.4,84,0,0,0.0
2023-03-03 23:00:00,0.137566849,14.4,84,0,0,0.0
2023-03-04 00:00:00,0.130541004,17.8,47,0,0,0.0
2023-03-04 01:00:00,0.130529819,15.0,70,0,0,0.0
2023-03-04 02:00:00,0.129517875,13.3,80,0,0,0.0
2023-03-04 03:00:00,0.126107186,13.3,67,0,0,0.0
2023-03-04 04:00:00,0.125691592,17.2,34,0,0,0.0
2023-03-04 05:00:00,0.125824895,15.0,41,0,0,0.0
2023-03-04 06:00:00,0.127110714,11.7,66,0,0,0.0
2023-03-04 07:00:00,0.130737692,16.1,37,18,1,76.02083333
2023-03-04 08:00:00,0.13537995,16.7,40,68,19,174.9416667
2023-03-04 09:00:00,0.137210403,19.4,30,156,14,292.0375
2023-03-04 10:00:00,0.135977892,21.7,27,297,117,427.8833333
2023-03-04 11:00:00,0.133161907,25.6,18,343,21,587.8166667
2023-03-04 12:00:00,0.13289386,27.2,15,312,7,605.6291667
2023-03-04 13:00:00,0.130034312,27.2,18,504,277,533.025
2023-03-04 14:00:00,0.131120493,24.4,25,556,244,484.7416667
2023-03-04 15:00:00,0.136391839,24.4,18,592,572,210.1541667
2023-03-04 16:00:00,0.14171371,23.9,20,266,210,90.70416667
2023-03-04 17:00:00,0.154279737,20.0,42,147,102,10.99166667
2023-03-04 18:00:00,0.161650884,18.9,47,36,11,0.0
2023-03-04 19:00:00,0.164841213,18.9,40,0,0,0.0
2023-03-04 20:00:00,0.161618271,18.9,32,0,0,0.0
2023-03-04 21:00:00,0.154832289,18.9,33,0,0,0.0
2023-03-04 22:00:00,0.138496679,18.9,37,0,0,0.0
2023-03-04 23:00:00,0.13496473,17.2,56,0,0,0.0
2023-03-05 00:00:00,0.129895236,15.0,87,0,0,0.0
2023-03-05 01:00:00,0.132265243,17.2,50,0,0,0.0
2023-03-05 02:00:00,0.128864978,16.1,58,0,0,0.0
2023-03-05 03:00:00,0.12804604,15.6,70,0,0,0.0
2023-03-05 04:00:00,0.130386106,15.6,65,0,0,0.0
2023-03-05 05:00:00,0.13520977,16.1,50,0,0,0.0
2023-03-05 06:00:00,0.136593276,16.7,46,0,0,0.0
2023-03-05 07:00:00,0.132546648,17.2,48,6,1,32.72916667
2023-03-05 08:00:00,0.135563959,16.7,70,55,5,94.17083333
2023-03-05 09:00:00,0.136894891,16.7,58,120,16,188.0583333
2023-03-05 10:00:00,0.136874639,16.7,56,144,7,320.2041667
2023-03-05 11:00:00,0.133384813,17.8,47,267,7,345.1208333
2023-03-05 12:00:00,0.133661622,17.8,52,250,1,137.9541667
2023-03-05 13:00:00,0.134543045,16.1,63,212,4,74.94583333
2023-03-05 14:00:00,0.131556782,16.7,70,203,5,81.4125
2023-03-05 15:00:00,0.13015088,17.2,70,156,1,98.00833333
2023-03-05 16:00:00,0.136770114,17.8,70,124,0,255.3916667
2023-03-05 17:00:00,0.151578976,17.2,75,69,0,60.22083333
2023-03-05 18:00:00,0.161500748,16.1,81,17,0,0.0
2023-03-05 19:00:00,0.160516364,15.6,84,0,0,0.0
2023-03-05 20:00:00,0.158051882,15.0,87,0,0,0.0
2023-03-05 21:00:00,0.149003671,15.0,90,0,0,0.0
2023-03-05 22:00:00,0.137281955,15.0,90,0,0,0.0
2023-03-05 23:00:00,0.134807271,15.6,84,0,0,0.0
2023-03-06 00:00:00,0.122687846,13.9,87,0,0,0.0
2023-03-06 01:00:00,0.125272897,15.0,87,0,0,0.0
2023-03-06 02:00:00,0.128287703,15.0,84,0,0,0.0
2023-03-06 03:00:00,0.128672497,15.6,81,0,0,0.0
2023-03-06 04:00:00,0.1310239,15.0,87,0,0,0.0
2023-03-06 05:00:00,0.143570063,14.4,90,0,0,0.0
2023-03-06 06:00:00,0.153707196,17.2,65,0,0,0.0
2023-03-06 07:00:00,0.148826099,15.0,84,16,0,24.675
2023-03-06 08:00:00,0.150443155,14.4,90,56,0,128.3333333
2023-03-06 09:00:00,0.144136568,15.6,81,175,1,327.1416667
2023-03-06 10:00:00,0.143171965,16.1,78,251,53,487.5041667
2023-03-06 11:00:00,0.139060001,18.9,68,365,135,595.8083333
2023-03-06 12:00:00,0.138410218,19.4,57,383,64,657.7125
2023-03-06 13:00:00,0.137696235,17.2,75,247,11,669.5916667
2023-03-06 14:00:00,0.139014846,16.1,78,311,10,626.5791667
2023-03-06 15:00:00,0.140996086,16.1,78,265,3,531.6916667
2023-03-06 16:00:00,0.144843991,15.6,84,177,3,361.125
2023-03-06 17:00:00,0.147433319,15.6,81,77,3,71.9125
2023-03-06 18:00:00,0.152767385,15.0,87,15,5,0.0
2023-03-06 19:00:00,0.150111821,14.4,90,0,0,0.0
2023-03-06 20:00:00,0.144566157,14.4,90,0,0,0.0
2023-03-06 21:00:00,0.132831181,14.4,93,0,0,0.0
2023-03-06 22:00:00,0.125445582,14.4,93,0,0,0.0
2023-03-06 23:00:00,0.121215582,14.4,90,0,0,0.0
2023-03-07 00:00:00,0.106878203,15.0,78,0,0,0.0
2023-03-07 01:00:00,0.106252618,13.9,37,0,0,0.0
2023-03-07 02:00:00,0.108756032,14.4,90,0,0,0.0
2023-03-07 03:00:00,0.105085803,13.9,90,0,0,0.0
2023-03-07 04:00:00,0.106867939,13.3,97,0,0,0.0
2023-03-07 05:00:00,0.113358812,13.3,97,0,0,0.0
2023-03-07 06:00:00,0.124484592,14.4,90,0,0,0.0
2023-03-07 07:00:00,0.131916203,15.0,84,13,3,24.34166667
2023-03-07 08:00:00,0.136140404,15.0,84,59,7,130.0208333
2023-03-07 09:00:00,0.14029002,15.0,81,162,2,325.5208333
2023-03-07 10:00:00,0.140562787,15.0,78,262,1,466.8958333
2023-03-07 11:00:00,0.140361185,15.6,78,291,9,553.8416667
2023-03-07 12:00:00,0.14077718,14.4,84,329,10,619.2604167
2023-03-07 13:00:00,0.141152645,15.0,78,383,6,641.7375
2023-03-07 14:00:00,0.139069524,16.7,70,686,728,615.4583333
2023-03-07 15:00:00,0.137686143,16.7,73,576,621,525.1833333
2023-03-07 16:00:00,0.14776273,14.4,81,317,224,342.2666667
2023-03-07 17:00:00,0.153709051,15.6,78,91,49,68.8375
2023-03-07 18:00:00,0.159091857,15.0,78,21,2,0.0
2023-03-07 19:00:00,0.155754908,15.0,78,0,0,0.0
2023-03-07 20:00:00,0.149671434,15.0,81,0,0,0.0
2023-03-07 21:00:00,0.144718038,15.0,81,0,0,0.0
2023-03-07 22:00:00,0.13343221,15.0,84,0,0,0.0
2023-03-07 23:00:00,0.120319431,15.0,84,0,0,0.0
2023-03-08 00:00:00,0.108280583,13.3,80,0,0,0.0
2023-03-08 01:00:00,0.110315469,13.9,84,0,0,0.0
2023-03-08 02:00:00,0.108691637,13.9,84,0,0,0.0
2023-03-08 03:00:00,0.107530733,13.3,83,0,0,0.0
2023-03-08 04:00:00,0.108927064,12.2,90,0,0,0.0
2023-03-08 05:00:00,0.110004262,12.8,87,0,0,0.0
2023-03-08 06:00:00,0.12023243,13.9,81,0,0,0.0
2023-03-08 07:00:00,0.12242553,13.9,78,22,9,34.22083333
2023-03-08 08:00:00,0.122642304,14.4,75,188,528,135.8791667
2023-03-08 09:00:00,0.125860927,15.6,72,397,716,315.9416667
2023-03-08 10:00:00,0.119680999,16.1,70,562,764,477.1458333
2023-03-08 11:00:00,0.11530858,16.1,67,699,838,584.3458333
2023-03-08 12:00:00,0.11286545,16.7,60,734,749,650.6916667
2023-03-08 13:00:00,0.113130915,16.7,65,804,880,633.5583333
2023-03-08 14:00:00,0.125261795,16.7,70,706,703,596.8125
2023-03-08 15:00:00,0.131625552,16.1,60,615,825,491.2166667
2023-03-08 16:00:00,0.132430357,16.1,54,438,751,327.7375
2023-03-08 17:00:00,0.134100361,15.0,65,222,564,66.56666667
2023-03-08 18:00:00,0.139979297,13.9,67,32,50,0.0
2023-03-08 19:00:00,0.13118619,13.9,75,0,0,0.0
2023-03-08 20:00:00,0.12238983,13.9,81,0,0,0.0
2023-03-08 21:00:00,0.113954698,13.3,87,0,0,0.0
2023-03-08 22:00:00,0.107518759,13.9,84,0,0,0.0
2023-03-08 23:00:00,0.10506841,13.9,81,0,0,0.0
2023-03-09 00:00:00,0.099647503,12.8,93,0,0,0.0
2023-03-09 01:00:00,0.095308617,13.9,84,0,0,0.0
2023-03-09 02:00:00,0.092907381,13.9,81,0,0,0.0
2023-03-09 03:00:00,0.094640051,13.9,81,0,0,0.0
2023-03-09 04:00:00,0.093346598,13.9,84,0,0,0.0
2023-03-09 05:00:00,0.097823009,13.9,84,0,0,0.0
2023-03-09 06:00:00,0.112993161,13.9,84,0,0,0.0
2023-03-09 07:00:00,0.114035158,13.9,81,22,1,24.34583333
2023-03-09 08:00:00,0.115187265,13.9,81,95,12,135.225
2023-03-09 09:00:00,0.115697466,14.4,72,151,9,321.8708333
2023-03-09 10:00:00,0.116054188,15.6,72,244,8,474.5166667
2023-03-09 11:00:00,0.114355052,18.3,63,708,502,581.0625
2023-03-09 12:00:00,0.112067588,17.8,65,402,155,641.2708333
2023-03-09 13:00:00,0.112350986,16.1,75,518,207,638.1666667
2023-03-09 14:00:00,0.113068838,16.7,75,653,568,592.2375
2023-03-09 15:00:00,0.114837429,16.7,75,620,838,483.1875
2023-03-09 16:00:00,0.117687149,16.1,78,428,731,316.3625
2023-03-09 17:00:00,0.127533825,15.0,81,212,463,56.95
2023-03-09 18:00:00,0.13645193,15.0,84,43,22,0.0
2023-03-09 19:00:00,0.142235684,14.4,84,0,0,0.0
2023-03-09 20:00:00,0.145378908,14.4,87,0,0,0.0
2023-03-09 21:00:00,0.136750638,13.9,87,0,0,0.0
2023-03-09 22:00:00,0.120312371,13.9,90,0,0,0.0
2023-03-09 23:00:00,0.118876167,13.3,90,0,0,0.0
2023-03-10 00:00:00,0.109007399,13.3,87,0,0,0.0
2023-03-10 01:00:00,0.107385726,12.8,97,0,0,0.0
2023-03-10 02:00:00,0.111558847,12.2,100,0,0,0.0
2023-03-10 03:00:00,0.110517695,11.1,100,0,0,0.0
2023-03-10 04:00:00,0.114522885,10.6,100,0,0,0.0
2023-03-10 05:00:00,0.129432092,12.2,96,0,0,0.0
2023-03-10 06:00:00,0.136674227,12.8,93,0,0,0.0
2023-03-10 07:00:00,0.140038972,12.8,90,27,41,103.4625
2023-03-10 08:00:00,0.146165828,13.9,84,134,50,178.0791667
2023-03-10 09:00:00,0.148881635,15.0,78,153,9,318.4666667
2023-03-10 10:00:00,0.146670914,15.6,72,251,76,452.7416667
2023-03-10 11:00:00,0.142602373,16.1,72,540,299,458.8625
2023-03-10 12:00:00,0.141482291,17.2,68,706,557,563.9708333
2023-03-10 13:00:00,0.139697338,17.8,68,790,747,526.9041667
2023-03-10 14:00:00,0.138003968,16.7,73,432,122,513.0166667
2023-03-10 15:00:00,0.136291218,16.7,75,428,263,345.4083333
2023-03-10 16:00:00,0.139115675,15.6,78,355,349,128.8708333
2023-03-10 17:00:00,0.140132464,15.0,84,230,464,18.72916667
2023-03-10 18:00:00,0.150933001,13.9,87,57,288,0.0
2023-03-10 19:00:00,0.14611659,13.3,90,0,0,0.0
2023-03-10 20:00:00,0.151407371,13.3,90,0,0,0.0
2023-03-10 21:00:00,0.142977935,13.9,87,0,0,0.0
2023-03-10 22:00:00,0.121092079,13.9,84,0,0,0.0
2023-03-10 23:00:00,0.113066707,13.3,90,0,0,0.0
2023-03-11 00:00:00,0.119843012,13.3,90,0,0,0.0
2023-03-11 01:00:00,0.116892879,12.8,90,0,0,0.0
2023-03-11 02:00:00,0.118875364,13.9,84,0,0,0.0
2023-03-11 03:00:00,0.120114118,13.3,87,0,0,0.0
2023-03-11 04:00:00,0.122755467,13.3,83,0,0,0.0
2023-03-11 05:00:00,0.12326537,12.8,87,0,0,0.0
2023-03-11 06:00:00,0.133454247,12.2,90,0,0,0.0
2023-03-11 07:00:00,0.134816227,12.8,87,20,5,26.925
2023-03-11 08:00:00,0.141378084,14.4,78,145,191,142.5958333
2023-03-11 09:00:00,0.141097566,16.1,67,335,343,328.0583333
2023-03-11 10:00:00,0.143624727,17.2,65,547,555,480.0458333
2023-03-11 11:00:00,0.145817993,17.8,63,692,620,582.5666667
2023-03-11 12:00:00,0.147100129,17.2,65,765,647,639.7291667
2023-03-11 13:00:00,0.145160902,17.2,65,772,650,651.825
2023-03-11 14:00:00,0.142882933,16.7,67,708,627,605.0083333
2023-03-11 15:00:00,0.140803384,16.7,75,573,564,519.1541667
2023-03-11 16:00:00,0.144489345,16.7,78,386,447,358.0583333
2023-03-11 17:00:00,0.146452894,16.1,84,140,128,66.00833333
2023-03-11 18:00:00,0.150471934,15.0,90,40,17,0.0
2023-03-11 19:00:00,0.151733002,15.0,90,0,0,0.0
2023-03-11 20:00:00,0.154130916,15.6,84,0,0,0.0
2023-03-11 21:00:00,0.155425317,15.0,87,0,0,0.0
2023-03-11 22:00:00,0.14941669,14.4,87,0,0,0.0
2023-03-11 23:00:00,0.141584823,13.9,87,0,0,0.0
2023-03-12 00:00:00,0.137988063,12.8,83,0,0,0.0
2023-03-12 01:00:00,0.13807552,13.3,97,0,0,0.0
2023-03-12 02:00:00,0.138665516,13.3,93,0,0,0.0
2023-03-12 03:00:00,0.139255513,13.3,93,0,0,0.0
2023-03-12 04:00:00,0.142524606,13.3,93,0,0,0.0
2023-03-12 05:00:00,0.14293595,13.9,90,0,0,0.0
2023-03-12 06:00:00,0.138214845,13.9,90,0,0,0.0
2023-03-12 07:00:00,0.140203767,13.9,93,18,2,4.416666667
2023-03-12 08:00:00,0.147051293,14.4,90,81,7,27.13333333
2023-03-12 09:00:00,0.150183746,15.0,87,212,6,146.3458333
2023-03-12 10:00:00,0.149071776,14.4,84,258,10,331.7333333
2023-03-12 11:00:00,0.148115866,15.0,90,337,5,482.6666667
2023-03-12 12:00:00,0.146416682,16.1,87,359,0,581.3291667
2023-03-12 13:00:00,0.141026512,17.2,73,327,100,637.5625
2023-03-12 14:00:00,0.138144193,15.6,81,372,71,650.1625
2023-03-12 15:00:00,0.144026492,15.6,75,261,1,615.5083333
2023-03-12 16:00:00,0.144787098,15.6,81,216,37,508.3541667
2023-03-12 17:00:00,0.148181909,14.4,78,190,252,345.5583333
2023-03-12 18:00:00,0.15554709,14.4,81,18,13,69.23333333
2023-03-12 19:00:00,0.159788565,14.4,81,0,0,0.0
2023-03-12 20:00:00,0.160559013,14.4,78,0,0,0.0
2023-03-12 21:00:00,0.164916392,13.9,81,0,0,0.0
2023-03-12 22:00:00,0.155993885,13.3,83,0,0,0.0
2023-03-12 23:00:00,0.154243954,12.8,97,0,0,0.0
2023-03-13 00:00:00,0.169409705,12.8,87,0,0,0.0
2023-03-13 01:00:00,0.171654368,13.9,72,0,0,0.0
2023-03-13 02:00:00,0.175038631,13.3,80,0,0,0.0
2023-03-13 03:00:00,0.172436028,13.3,83,0,0,0.0
2023-03-13 04:00:00,0.175418885,12.8,87,0,0,0.0
2023-03-13 05:00:00,0.187310448,12.8,87,0,0,0.0
2023-03-13 06:00:00,0.202832312,13.3,83,0,0,0.0
2023-03-13 07:00:00,0.19649343,13.3,80,22,0,5.904166667
2023-03-13 08:00:00,0.189292297,14.4,78,100,1,28.3
2023-03-13 09:00:00,0.187823245,16.1,70,168,11,151.2375
2023-03-13 10:00:00,0.189796705,16.7,65,334,56,336.3083333
2023-03-13 11:00:00,0.184454319,17.2,65,715,659,486.3333333
2023-03-13 12:00:00,0.187082794,17.8,63,718,573,586.4333333
2023-03-13 13:00:00,0.187647486,18.3,61,700,604,643.5
2023-03-13 14:00:00,0.189832239,18.3,65,632,506,654.575
2023-03-13 15:00:00,0.18886203,16.7,67,613,849,610.7625
2023-03-13 16:00:00,0.186793983,16.7,70,465,821,516.2541667
2023-03-13 17:00:00,0.188237482,15.6,70,253,686,354.0125
2023-03-13 18:00:00,0.188111363,14.4,81,58,286,77.63333333
2023-03-13 19:00:00,0.192329791,13.9,84,0,0,0.0
2023-03-13 20:00:00,0.189828695,13.9,84,0,0,0.0
2023-03-13 21:00:00,0.18673471,13.9,81,0,0,0.0
2023-03-13 22:00:00,0.176249063,13.3,87,0,0,0.0
2023-03-13 23:00:00,0.172211945,13.3,83,0,0,0.0
2023-03-14 00:00:00,0.171672058,11.7,83,0,0,0.0
2023-03-14 01:00:00,0.1750387,11.7,93,0,0,0.0
2023-03-14 02:00:00,0.170787673,11.1,96,0,0,0.0
2023-03-14 03:00:00,0.171916822,11.1,93,0,0,0.0
2023-03-14 04:00:00,0.171423336,11.1,93,0,0,0.0
2023-03-14 05:00:00,0.174970816,10.6,96,0,0,0.0
2023-03-14 06:00:00,0.174494592,11.7,90,0,0,0.0
2023-03-14 07:00:00,0.175409389,11.7,90,49,190,6.616666667
2023-03-14 08:00:00,0.179839469,13.3,83,187,351,29.70833333
2023-03-14 09:00:00,0.180076245,13.9,81,160,64,154.7958333
2023-03-14 10:00:00,0.176104838,16.1,72,361,81,336.725
2023-03-14 11:00:00,0.172882117,16.1,67,304,95,482.9458333
2023-03-14 12:00:00,0.175901837,15.6,72,488,134,587.2166667
2023-03-14 13:00:00,0.173618152,15.6,70,665,321,647.6583333
2023-03-14 14:00:00,0.169429139,15.6,75,443,15,653.7833333
2023-03-14 15:00:00,0.162131787,15.6,72,249,10,581.55
2023-03-14 16:00:00,0.161822434,14.4,81,200,4,514.6041667
2023-03-14 17:00:00,0.16142341,13.9,78,121,1,238.9
2023-03-14 18:00:00,0.168078884,13.3,80,43,32,54.40416667
2023-03-14 19:00:00,0.182051491,13.3,80,0,0,0.0
2023-03-14 20:00:00,0.181862665,13.3,75,0,0,0.0
2023-03-14 21:00:00,0.175524933,13.3,75,0,0,0.0
2023-03-14 22:00:00,0.173436303,13.9,75,0,0,0.0
2023-03-14 23:00:00,0.172481085,12.2,93,0,0,0.0
2023-03-15 00:00:00,0.166107195,11.7,66,0,0,0.0
2023-03-15 01:00:00,0.164723552,11.7,80,0,0,0.0
2023-03-15 02:00:00,0.163883172,11.1,69,0,0,0.0
2023-03-15 03:00:00,0.163694346,10.6,69,0,0,0.0
2023-03-15 04:00:00,0.167244179,10.0,64,0,0,0.0
2023-03-15 05:00:00,0.171975057,9.4,66,0,0,0.0
2023-03-15 06:00:00,0.17588279,10.0,61,0,0,0.0
2023-03-15 07:00:00,0.17648494,10.0,61,45,136,4.945833333
2023-03-15 08:00:00,0.17925746,11.1,57,218,532,35.84583333
2023-03-15 09:00:00,0.180336956,12.8,55,438,721,169.1416667
2023-03-15 10:00:00,0.180048782,13.9,53,598,684,344.25
2023-03-15 11:00:00,0.176871589,14.4,53,749,800,318.4833333
2023-03-15 12:00:00,0.180171676,15.0,54,820,736,561.6541667
2023-03-15 13:00:00,0.178914636,15.6,54,769,659,628.5375
2023-03-15 14:00:00,0.179137888,13.9,60,468,109,639.4458333
2023-03-15 15:00:00,0.175325226,13.9,62,440,270,613.1208333
2023-03-15 16:00:00,0.173028972,13.9,64,259,140,515.8208333
2023-03-15 17:00:00,0.171983557,13.9,64,170,117,361.5583333
2023-03-15 18:00:00,0.176885999,14.4,60,33,64,88.00833333
2023-03-15 19:00:00,0.178776723,13.9,60,0,0,0.0
2023-03-15 20:00:00,0.175736377,13.3,57,0,0,0.0
2023-03-15 21:00:00,0.181077794,12.8,60,0,0,0.0
2023-03-15 22:00:00,0.176942435,12.2,62,0,0,0.0
2023-03-15 23:00:00,0.173948296,12.8,60,0,0,0.0
2023-03-16 00:00:00,0.16735438,12.2,86,0,0,0.0
2023-03-16 01:00:00,0.17104938,11.7,62,0,0,0.0
2023-03-16 02:00:00,0.169749137,11.1,74,0,0,0.0
2023-03-16 03:00:00,0.166538183,10.6,74,0,0,0.0
2023-03-16 04:00:00,0.158622457,10.6,61,0,0,0.0
2023-03-16 05:00:00,0.16684658,9.4,64,0,0,0.0
2023-03-16 06:00:00,0.171605919,8.9,66,0,0,0.0
2023-03-16 07:00:00,0.182100272,10.6,59,46,146,8.204166667
2023-03-16 08:00:00,0.176654801,12.2,57,223,540,32.92083333
2023-03-16 09:00:00,0.173153029,15.0,46,445,727,161.0625
2023-03-16 10:00:00,0.174927752,16.1,46,631,808,340.5291667
2023-03-16 11:00:00,0.166613209,17.2,43,775,860,481.175
2023-03-16 12:00:00,0.167487393,16.7,45,846,877,575.1041667
2023-03-16 13:00:00,0.168458128,16.7,46,851,881,635.4916667
2023-03-16 14:00:00,0.17468465,16.7,56,780,858,616.5916667
2023-03-16 15:00:00,0.173404631,16.7,58,649,815,575.0666667
2023-03-16 16:00:00,0.159095691,16.1,65,461,730,509.5416667
2023-03-16 17:00:00,0.160611725,14.4,78,243,560,350.2791667
2023-03-16 18:00:00,0.171547143,13.9,81,56,189,73.1625
2023-03-16 19:00:00,0.176978509,12.8,90,0,0,0.0
2023-03-16 20:00:00,0.172976578,14.4,81,0,0,0.0
2023-03-16 21:00:00,0.173767056,14.4,48,0,0,0.0
2023-03-16 22:00:00,0.159574048,13.9,47,0,0,0.0
2023-03-16 23:00:00,0.161301485,12.8,80,0,0,0.0
2023-03-17 00:00:00,0.156821322,13.9,84,0,0,0.0
2023-03-17 01:00:00,0.153470738,11.7,86,0,0,0.0
2023-03-17 02:00:00,0.15478319,12.2,77,0,0,0.0
2023-03-17 03:00:00,0.15609614,11.7,74,0,0,0.0
2023-03-17 04:00:00,0.157164492,11.7,74,0,0,0.0
2023-03-17 05:00:00,0.16134423,10.6,80,0,0,0.0
2023-03-17 06:00:00,0.175152679,8.9,83,0,0,0.0
2023-03-17 07:00:00,0.178786412,10.6,72,50,196,9.066666667
2023-03-17 08:00:00,0.178951789,12.8,67,235,586,51.02916667
2023-03-17 09:00:00,0.170696672,14.4,70,456,744,175.5166667
2023-03-17 10:00:00,0.165184605,16.1,63,644,844,352.3916667
2023-03-17 11:00:00,0.165336956,17.2,54,783,889,494.7875
2023-03-17 12:00:00,0.164153585,18.9,59,851,902,581.8291667
2023-03-17 13:00:00,0.162465281,17.8,61,856,905,646.375
2023-03-17 14:00:00,0.158269874,17.2,70,785,883,626.2833333
2023-03-17 15:00:00,0.154549957,17.2,70,654,843,558.3125
2023-03-17 16:00:00,0.160965942,16.7,67,471,770,453.1541667
2023-03-17 17:00:00,0.161375473,15.6,72,254,613,314.625
2023-03-17 18:00:00,0.169984543,13.9,90,58,240,49.65416667
2023-03-17 19:00:00,0.173842345,13.3,90,0,0,0.0
2023-03-17 20:00:00,0.172255909,12.8,93,0,0,0.0
2023-03-17 21:00:00,0.163720121,12.8,93,0,0,0.0
2023-03-17 22:00:00,0.151532909,12.8,90,0,0,0.0
2023-03-17 23:00:00,0.155750464,13.3,90,0,0,0.0
2023-03-18 00:00:00,0.161577325,11.7,83,0,0,0.0
2023-03-18 01:00:00,0.161907967,13.9,84,0,0,0.0
2023-03-18 02:00:00,0.15512827,12.8,90,0,0,0.0
2023-03-18 03:00:00,0.149310407,12.8,90,0,0,0.0
2023-03-18 04:00:00,0.153266173,11.1,93,0,0,0.0
2023-03-18 05:00:00,0.1582338,11.1,93,0,0,0.0
2023-03-18 06:00:00,0.15772189,10.6,93,0,0,0.0
2023-03-18 07:00:00,0.156758353,11.1,90,30,1,13.29583333
2023-03-18 08:00:00,0.156755473,12.8,83,180,271,44.61666667
2023-03-18 09:00:00,0.161273537,13.9,84,344,325,174.4875
2023-03-18 10:00:00,0.172404453,14.4,78,282,34,352.8916667
2023-03-18 11:00:00,0.170170352,15.0,75,281,14,493.6375
2023-03-18 12:00:00,0.171438341,15.0,75,399,9,581.1958333
2023-03-18 13:00:00,0.171931523,16.1,67,440,8,635.9291667
2023-03-18 14:00:00,0.16619378,16.7,65,701,666,649.6458333
2023-03-18 15:00:00,0.16585097,15.6,72,439,278,478.8666667
2023-03-18 16:00:00,0.168546761,15.6,72,480,809,315.425
2023-03-18 17:00:00,0.171887213,15.0,75,263,666,288.2458333
2023-03-18 18:00:00,0.179315972,13.9,72,59,264,103.0541667
2023-03-18 19:00:00,0.179066904,13.3,75,0,0,0.0
2023-03-18 20:00:00,0.178346082,13.3,78,0,0,0.0
2023-03-18 21:00:00,0.178849963,12.8,80,0,0,0.0
